vine,scion,rootstock,block,year,soluble_solids_content,titratable_acidity_gL,pH,berry_weight_g,yield_kg,cluster_number,pruning_weight_kg,yield_div_pruning_weight,early_1,late_1,early_2,late_2,early_3,late_3,early_4,late_4,early_5,late_5,early_6,late_6,early_7,late_7,early_8,late_8,outer_rings,cambium,total_width,relative_early_1,relative_late_1,relative_early_2,relative_late_2,relative_early_3,relative_late_3,relative_early_4,relative_late_4,relative_early_5,relative_late_5,relative_early_6,relative_late_6,relative_early_7,relative_late_7,relative_early_8,relative_late_8,relative_outer_rings,relative_cambium
Chard_K51-32_4,Chard,K51-32,4,1999,23,10.1,3.43,1.44,11,86,1.6,6.875,0.48452264,0.056521175,0.406567368,0.070811734,0.275837644,0.069930235,0.186300128,0.067676555,0.149602578,0.059428535,0.186632073,0.067133009,0.058772349,0.073710294,0.078820795,0.067298116,1.430407402,0.073792903,3.863765534,0.126387202,0.014866912,0.104467233,0.018611735,0.070600187,0.018192187,0.048766906,0.0172882,0.039895221,0.015503476,0.04829446,0.017280544,0.01543792,0.019110359,0.020214328,0.017166989,0.368615707,0.019300434
Chard_Kober 5BB_1,Chard,Kober 5BB,1,1999,23.1,8.9,3.08,1.51,10.9,78,0.603333333,18.06629834,0.391999545,0.066029347,0.250917166,0.057476581,0.263959508,0.065115806,0.24267209,0.06643196,0.221254442,0.066141548,0.123599524,0.062590132,0.117860513,0.067448107,0.054297797,0.060171233,1.236525511,0.066454357,3.480945168,0.113003587,0.019108336,0.072448665,0.016606676,0.076687755,0.018805827,0.069540303,0.019147628,0.062934456,0.019146652,0.035638722,0.018011221,0.033984647,0.019513908,0.015629732,0.017464426,0.353091675,0.019235785
Chard_Kober 5BB_1,Chard,Kober 5BB,1,1995,21.4,7.3,3.16,0.98,8.166666667,59,0.406666667,20.08196721,0.391999545,0.066029347,0.250917166,0.057476581,0.263959508,0.065115806,0.24267209,0.06643196,0.221254442,0.066141548,0.123599524,0.062590132,0.117860513,0.067448107,0.054297797,0.060171233,1.236525511,0.066454357,3.480945168,0.113003587,0.019108336,0.072448665,0.016606676,0.076687755,0.018805827,0.069540303,0.019147628,0.062934456,0.019146652,0.035638722,0.018011221,0.033984647,0.019513908,0.015629732,0.017464426,0.353091675,0.019235785
Chard_Kober 5BB_1,Chard,Kober 5BB,1,1996,25.4,9.3,3.42,1.28,4.266666667,39.66666667,1.4,3.047619048,0.391999545,0.066029347,0.250917166,0.057476581,0.263959508,0.065115806,0.24267209,0.06643196,0.221254442,0.066141548,0.123599524,0.062590132,0.117860513,0.067448107,0.054297797,0.060171233,1.236525511,0.066454357,3.480945168,0.113003587,0.019108336,0.072448665,0.016606676,0.076687755,0.018805827,0.069540303,0.019147628,0.062934456,0.019146652,0.035638722,0.018011221,0.033984647,0.019513908,0.015629732,0.017464426,0.353091675,0.019235785
Chard_Kober 5BB_1,Chard,Kober 5BB,1,1997,22.8,9.9,3.19,1.5,13,85.33333333,0.61,21.31147541,0.391999545,0.066029347,0.250917166,0.057476581,0.263959508,0.065115806,0.24267209,0.06643196,0.221254442,0.066141548,0.123599524,0.062590132,0.117860513,0.067448107,0.054297797,0.060171233,1.236525511,0.066454357,3.480945168,0.113003587,0.019108336,0.072448665,0.016606676,0.076687755,0.018805827,0.069540303,0.019147628,0.062934456,0.019146652,0.035638722,0.018011221,0.033984647,0.019513908,0.015629732,0.017464426,0.353091675,0.019235785
Chard_Kober 5BB_1,Chard,Kober 5BB,1,1998,23.6,7.3,3.42,1.38,5.8,55.33333333,0.833333333,6.96,0.391999545,0.066029347,0.250917166,0.057476581,0.263959508,0.065115806,0.24267209,0.06643196,0.221254442,0.066141548,0.123599524,0.062590132,0.117860513,0.067448107,0.054297797,0.060171233,1.236525511,0.066454357,3.480945168,0.113003587,0.019108336,0.072448665,0.016606676,0.076687755,0.018805827,0.069540303,0.019147628,0.062934456,0.019146652,0.035638722,0.018011221,0.033984647,0.019513908,0.015629732,0.017464426,0.353091675,0.019235785
Chard_Kober 5BB_2,Chard,Kober 5BB,2,1997,23,10,3.23,1.27,16,83.66666667,0.93,17.20430108,0.509817326,0.062693304,0.272553927,0.050384172,0.201255013,0.05800719,0.285943203,0.062393335,0.267327193,0.051432309,0.062390088,0.054188344,0.172862538,0.067347746,0.110602636,0.054522225,1.35151398,0.046893308,3.742127838,0.13695642,0.01662074,0.072299439,0.013780304,0.053025599,0.0155966,0.076754647,0.016864534,0.071354305,0.013795162,0.016542929,0.014783256,0.045438145,0.01816957,0.028801537,0.014540321,0.362033221,0.012643271
Chard_Kober 5BB_2,Chard,Kober 5BB,2,1998,23.2,NA,3.41,1.46,6.1,55.66666667,1.5,4.066666667,0.509817326,0.062693304,0.272553927,0.050384172,0.201255013,0.05800719,0.285943203,0.062393335,0.267327193,0.051432309,0.062390088,0.054188344,0.172862538,0.067347746,0.110602636,0.054522225,1.35151398,0.046893308,3.742127838,0.13695642,0.01662074,0.072299439,0.013780304,0.053025599,0.0155966,0.076754647,0.016864534,0.071354305,0.013795162,0.016542929,0.014783256,0.045438145,0.01816957,0.028801537,0.014540321,0.362033221,0.012643271
Chard_Kober 5BB_2,Chard,Kober 5BB,2,1995,22,5.9,3.22,1,8.666666667,75,0.453333333,19.11764706,0.509817326,0.062693304,0.272553927,0.050384172,0.201255013,0.05800719,0.285943203,0.062393335,0.267327193,0.051432309,0.062390088,0.054188344,0.172862538,0.067347746,0.110602636,0.054522225,1.35151398,0.046893308,3.742127838,0.13695642,0.01662074,0.072299439,0.013780304,0.053025599,0.0155966,0.076754647,0.016864534,0.071354305,0.013795162,0.016542929,0.014783256,0.045438145,0.01816957,0.028801537,0.014540321,0.362033221,0.012643271
Chard_Kober 5BB_2,Chard,Kober 5BB,2,1996,25,9.3,3.57,1.21,1.966666667,23.33333333,0.943333333,2.084805654,0.509817326,0.062693304,0.272553927,0.050384172,0.201255013,0.05800719,0.285943203,0.062393335,0.267327193,0.051432309,0.062390088,0.054188344,0.172862538,0.067347746,0.110602636,0.054522225,1.35151398,0.046893308,3.742127838,0.13695642,0.01662074,0.072299439,0.013780304,0.053025599,0.0155966,0.076754647,0.016864534,0.071354305,0.013795162,0.016542929,0.014783256,0.045438145,0.01816957,0.028801537,0.014540321,0.362033221,0.012643271
Chard_Kober 5BB_2,Chard,Kober 5BB,2,1999,24.7,10.5,3.22,1.38,8,65.66666667,1.063333333,7.523510972,0.509817326,0.062693304,0.272553927,0.050384172,0.201255013,0.05800719,0.285943203,0.062393335,0.267327193,0.051432309,0.062390088,0.054188344,0.172862538,0.067347746,0.110602636,0.054522225,1.35151398,0.046893308,3.742127838,0.13695642,0.01662074,0.072299439,0.013780304,0.053025599,0.0155966,0.076754647,0.016864534,0.071354305,0.013795162,0.016542929,0.014783256,0.045438145,0.01816957,0.028801537,0.014540321,0.362033221,0.012643271
Chard_Kober 5BB_3,Chard,Kober 5BB,3,1997,24.2,10.4,3.46,1.63,15,90.33333333,1.633333333,9.183673469,0.763090584,0.065483895,0.283368491,0.07703481,0.209424053,0.080323362,0.227784557,0.082921389,0.182959341,0.060874476,0.093376824,0.067512837,0.113336439,0.064240509,0.066539473,0.054937286,1.414584544,0.049687146,3.957480016,0.194335423,0.016522995,0.071731004,0.019479455,0.052584816,0.020198395,0.057492594,0.020806443,0.046183006,0.015363813,0.023465092,0.017065428,0.028789017,0.016365485,0.016927097,0.013967797,0.356196934,0.012525206
Chard_Kober 5BB_3,Chard,Kober 5BB,3,1998,22.6,10.7,3.59,1.4,7.3,61.66666667,1.733333333,4.211538462,0.763090584,0.065483895,0.283368491,0.07703481,0.209424053,0.080323362,0.227784557,0.082921389,0.182959341,0.060874476,0.093376824,0.067512837,0.113336439,0.064240509,0.066539473,0.054937286,1.414584544,0.049687146,3.957480016,0.194335423,0.016522995,0.071731004,0.019479455,0.052584816,0.020198395,0.057492594,0.020806443,0.046183006,0.015363813,0.023465092,0.017065428,0.028789017,0.016365485,0.016927097,0.013967797,0.356196934,0.012525206
Chard_Kober 5BB_3,Chard,Kober 5BB,3,1999,24.5,9,3.44,1.52,11.03333333,87.66666667,1.226666667,8.994565217,0.763090584,0.065483895,0.283368491,0.07703481,0.209424053,0.080323362,0.227784557,0.082921389,0.182959341,0.060874476,0.093376824,0.067512837,0.113336439,0.064240509,0.066539473,0.054937286,1.414584544,0.049687146,3.957480016,0.194335423,0.016522995,0.071731004,0.019479455,0.052584816,0.020198395,0.057492594,0.020806443,0.046183006,0.015363813,0.023465092,0.017065428,0.028789017,0.016365485,0.016927097,0.013967797,0.356196934,0.012525206
Chard_Kober 5BB_3,Chard,Kober 5BB,3,1995,23.6,6.2,3.37,1.24,9.633333333,75,0.84,11.46825397,0.763090584,0.065483895,0.283368491,0.07703481,0.209424053,0.080323362,0.227784557,0.082921389,0.182959341,0.060874476,0.093376824,0.067512837,0.113336439,0.064240509,0.066539473,0.054937286,1.414584544,0.049687146,3.957480016,0.194335423,0.016522995,0.071731004,0.019479455,0.052584816,0.020198395,0.057492594,0.020806443,0.046183006,0.015363813,0.023465092,0.017065428,0.028789017,0.016365485,0.016927097,0.013967797,0.356196934,0.012525206
Chard_Kober 5BB_3,Chard,Kober 5BB,3,1996,24.2,9.6,3.64,1.24,5.633333333,64,1.966666667,2.86440678,0.763090584,0.065483895,0.283368491,0.07703481,0.209424053,0.080323362,0.227784557,0.082921389,0.182959341,0.060874476,0.093376824,0.067512837,0.113336439,0.064240509,0.066539473,0.054937286,1.414584544,0.049687146,3.957480016,0.194335423,0.016522995,0.071731004,0.019479455,0.052584816,0.020198395,0.057492594,0.020806443,0.046183006,0.015363813,0.023465092,0.017065428,0.028789017,0.016365485,0.016927097,0.013967797,0.356196934,0.012525206
Chard_Kober 5BB_4,Chard,Kober 5BB,4,1995,19.8,7.7,3.27,1.14,17,90,0.525,32.38095238,0.634916407,0.068150666,0.304929611,0.056630574,0.189265305,0.05364893,0.205916047,0.057685506,0.150350947,0.061237514,0.098777549,0.053546402,0.063226959,0.051189109,0.030236496,0.037457463,0.679725767,0.066182984,2.863074236,0.221629539,0.023645307,0.106369048,0.019801137,0.06606551,0.018665339,0.071988038,0.020281281,0.052189024,0.021326097,0.034505861,0.018933744,0.021901145,0.017909351,0.010580051,0.013091669,0.237942114,0.023175744
Chard_Kober 5BB_4,Chard,Kober 5BB,4,1996,25.2,7.5,3.54,1.17,7.65,62.5,2.2,3.477272727,0.634916407,0.068150666,0.304929611,0.056630574,0.189265305,0.05364893,0.205916047,0.057685506,0.150350947,0.061237514,0.098777549,0.053546402,0.063226959,0.051189109,0.030236496,0.037457463,0.679725767,0.066182984,2.863074236,0.221629539,0.023645307,0.106369048,0.019801137,0.06606551,0.018665339,0.071988038,0.020281281,0.052189024,0.021326097,0.034505861,0.018933744,0.021901145,0.017909351,0.010580051,0.013091669,0.237942114,0.023175744
Chard_Kober 5BB_4,Chard,Kober 5BB,4,1997,23.9,10.5,3.3,1.59,19.5,88.5,1.55,12.58064516,0.634916407,0.068150666,0.304929611,0.056630574,0.189265305,0.05364893,0.205916047,0.057685506,0.150350947,0.061237514,0.098777549,0.053546402,0.063226959,0.051189109,0.030236496,0.037457463,0.679725767,0.066182984,2.863074236,0.221629539,0.023645307,0.106369048,0.019801137,0.06606551,0.018665339,0.071988038,0.020281281,0.052189024,0.021326097,0.034505861,0.018933744,0.021901145,0.017909351,0.010580051,0.013091669,0.237942114,0.023175744
Chard_Kober 5BB_4,Chard,Kober 5BB,4,1998,23.7,7.4,3.62,1.44,10.6,62.66666667,1.85,5.72972973,0.634916407,0.068150666,0.304929611,0.056630574,0.189265305,0.05364893,0.205916047,0.057685506,0.150350947,0.061237514,0.098777549,0.053546402,0.063226959,0.051189109,0.030236496,0.037457463,0.679725767,0.066182984,2.863074236,0.221629539,0.023645307,0.106369048,0.019801137,0.06606551,0.018665339,0.071988038,0.020281281,0.052189024,0.021326097,0.034505861,0.018933744,0.021901145,0.017909351,0.010580051,0.013091669,0.237942114,0.023175744
Chard_Kober 5BB_4,Chard,Kober 5BB,4,1999,24,9.8,3.1,1.49,19.5,111.5,1.063333333,18.33855799,0.634916407,0.068150666,0.304929611,0.056630574,0.189265305,0.05364893,0.205916047,0.057685506,0.150350947,0.061237514,0.098777549,0.053546402,0.063226959,0.051189109,0.030236496,0.037457463,0.679725767,0.066182984,2.863074236,0.221629539,0.023645307,0.106369048,0.019801137,0.06606551,0.018665339,0.071988038,0.020281281,0.052189024,0.021326097,0.034505861,0.018933744,0.021901145,0.017909351,0.010580051,0.013091669,0.237942114,0.023175744
Chard_Ramsey_1,Chard,Ramsey,1,1999,23.1,11.8,3.18,1.74,10.7,69,1.8,5.944444444,0.40268859,0.055779117,0.168194862,0.057289774,0.144733873,0.063642295,0.180784771,0.056077083,0.143826115,0.049580334,0.13522711,0.071757274,0.066790753,0.054972142,0.071200143,0.066253864,0.863415019,0.055239449,2.707452568,0.149023325,0.020701159,0.062570431,0.02136168,0.052446155,0.023380481,0.066679648,0.020501951,0.052850517,0.018472542,0.050524363,0.026184982,0.024574714,0.020256796,0.026761207,0.024477246,0.318809964,0.02042284
Chard_Ramsey_1,Chard,Ramsey,1,1995,23,7.5,3.27,1.35,7.966666667,38.66666667,0.606666667,13.13186813,0.40268859,0.055779117,0.168194862,0.057289774,0.144733873,0.063642295,0.180784771,0.056077083,0.143826115,0.049580334,0.13522711,0.071757274,0.066790753,0.054972142,0.071200143,0.066253864,0.863415019,0.055239449,2.707452568,0.149023325,0.020701159,0.062570431,0.02136168,0.052446155,0.023380481,0.066679648,0.020501951,0.052850517,0.018472542,0.050524363,0.026184982,0.024574714,0.020256796,0.026761207,0.024477246,0.318809964,0.02042284
Chard_Ramsey_1,Chard,Ramsey,1,1996,25.8,9.4,3.39,1.37,11.5,78.66666667,1.533333333,7.5,0.40268859,0.055779117,0.168194862,0.057289774,0.144733873,0.063642295,0.180784771,0.056077083,0.143826115,0.049580334,0.13522711,0.071757274,0.066790753,0.054972142,0.071200143,0.066253864,0.863415019,0.055239449,2.707452568,0.149023325,0.020701159,0.062570431,0.02136168,0.052446155,0.023380481,0.066679648,0.020501951,0.052850517,0.018472542,0.050524363,0.026184982,0.024574714,0.020256796,0.026761207,0.024477246,0.318809964,0.02042284
Chard_Ramsey_1,Chard,Ramsey,1,1997,23.2,10.8,3.25,1.79,16,67,0.71,22.53521127,0.40268859,0.055779117,0.168194862,0.057289774,0.144733873,0.063642295,0.180784771,0.056077083,0.143826115,0.049580334,0.13522711,0.071757274,0.066790753,0.054972142,0.071200143,0.066253864,0.863415019,0.055239449,2.707452568,0.149023325,0.020701159,0.062570431,0.02136168,0.052446155,0.023380481,0.066679648,0.020501951,0.052850517,0.018472542,0.050524363,0.026184982,0.024574714,0.020256796,0.026761207,0.024477246,0.318809964,0.02042284
Chard_Ramsey_1,Chard,Ramsey,1,1998,23.6,10.6,3.47,1.57,6.833333333,44.66666667,1.153333333,5.924855491,0.40268859,0.055779117,0.168194862,0.057289774,0.144733873,0.063642295,0.180784771,0.056077083,0.143826115,0.049580334,0.13522711,0.071757274,0.066790753,0.054972142,0.071200143,0.066253864,0.863415019,0.055239449,2.707452568,0.149023325,0.020701159,0.062570431,0.02136168,0.052446155,0.023380481,0.066679648,0.020501951,0.052850517,0.018472542,0.050524363,0.026184982,0.024574714,0.020256796,0.026761207,0.024477246,0.318809964,0.02042284
Chard_Ramsey_2,Chard,Ramsey,2,1997,23.1,11.6,3.25,1.8,21.66666667,92.33333333,1.4,15.47619048,0.554107741,0.066079926,0.281992184,0.060159419,0.193134788,0.057424557,0.160786237,0.053670924,0.086119296,0.053642848,0.120341796,0.054799711,0.056436747,0.046585567,0.053235495,0.053713406,0.973134217,0.064433509,2.98979837,0.185730058,0.022074528,0.094242784,0.020122377,0.064435525,0.019166658,0.053753765,0.017935086,0.028795922,0.017867221,0.040181423,0.018347394,0.018971865,0.015592239,0.018053896,0.018120752,0.325110666,0.021497841
Chard_Ramsey_2,Chard,Ramsey,2,1998,23.4,10.1,3.58,1.6,12.66666667,73.33333333,1.633333333,7.755102041,0.554107741,0.066079926,0.281992184,0.060159419,0.193134788,0.057424557,0.160786237,0.053670924,0.086119296,0.053642848,0.120341796,0.054799711,0.056436747,0.046585567,0.053235495,0.053713406,0.973134217,0.064433509,2.98979837,0.185730058,0.022074528,0.094242784,0.020122377,0.064435525,0.019166658,0.053753765,0.017935086,0.028795922,0.017867221,0.040181423,0.018347394,0.018971865,0.015592239,0.018053896,0.018120752,0.325110666,0.021497841
Chard_Ramsey_2,Chard,Ramsey,2,1995,23.2,7.9,3.35,1.33,13.43333333,48,0.986666667,13.61486486,0.554107741,0.066079926,0.281992184,0.060159419,0.193134788,0.057424557,0.160786237,0.053670924,0.086119296,0.053642848,0.120341796,0.054799711,0.056436747,0.046585567,0.053235495,0.053713406,0.973134217,0.064433509,2.98979837,0.185730058,0.022074528,0.094242784,0.020122377,0.064435525,0.019166658,0.053753765,0.017935086,0.028795922,0.017867221,0.040181423,0.018347394,0.018971865,0.015592239,0.018053896,0.018120752,0.325110666,0.021497841
Chard_Ramsey_2,Chard,Ramsey,2,1996,24.2,8.4,3.43,1.34,15,99.66666667,2.633333333,5.696202532,0.554107741,0.066079926,0.281992184,0.060159419,0.193134788,0.057424557,0.160786237,0.053670924,0.086119296,0.053642848,0.120341796,0.054799711,0.056436747,0.046585567,0.053235495,0.053713406,0.973134217,0.064433509,2.98979837,0.185730058,0.022074528,0.094242784,0.020122377,0.064435525,0.019166658,0.053753765,0.017935086,0.028795922,0.017867221,0.040181423,0.018347394,0.018971865,0.015592239,0.018053896,0.018120752,0.325110666,0.021497841
Chard_Ramsey_2,Chard,Ramsey,2,1999,24,10.3,3.46,1.61,14,86.66666667,0.68,20.58823529,0.554107741,0.066079926,0.281992184,0.060159419,0.193134788,0.057424557,0.160786237,0.053670924,0.086119296,0.053642848,0.120341796,0.054799711,0.056436747,0.046585567,0.053235495,0.053713406,0.973134217,0.064433509,2.98979837,0.185730058,0.022074528,0.094242784,0.020122377,0.064435525,0.019166658,0.053753765,0.017935086,0.028795922,0.017867221,0.040181423,0.018347394,0.018971865,0.015592239,0.018053896,0.018120752,0.325110666,0.021497841
Chard_Ramsey_3,Chard,Ramsey,3,1997,23.6,9.9,3.27,1.77,17,100.3333333,1.633333333,10.40816327,0.508747735,0.053470733,0.444885099,0.048166196,0.250881326,0.070268278,0.156214751,0.05958328,0.189542961,0.063474579,0.223081104,0.065590715,0.126414861,0.058675738,0.11801847,0.064367731,1.44796019,0.063562268,4.012906015,0.127256027,0.013307097,0.110925553,0.012054494,0.062484894,0.01754787,0.038892656,0.014815733,0.047256054,0.015771219,0.055502893,0.016309978,0.031487863,0.014616799,0.02934484,0.016066705,0.360499258,0.015860069
Chard_Ramsey_3,Chard,Ramsey,3,1998,22.8,7.7,3.46,1.56,10.43333333,82,2.333333333,4.471428571,0.508747735,0.053470733,0.444885099,0.048166196,0.250881326,0.070268278,0.156214751,0.05958328,0.189542961,0.063474579,0.223081104,0.065590715,0.126414861,0.058675738,0.11801847,0.064367731,1.44796019,0.063562268,4.012906015,0.127256027,0.013307097,0.110925553,0.012054494,0.062484894,0.01754787,0.038892656,0.014815733,0.047256054,0.015771219,0.055502893,0.016309978,0.031487863,0.014616799,0.02934484,0.016066705,0.360499258,0.015860069
Chard_Ramsey_3,Chard,Ramsey,3,1999,22,10.1,3.15,1.55,11.66666667,97,1.086666667,10.73619632,0.508747735,0.053470733,0.444885099,0.048166196,0.250881326,0.070268278,0.156214751,0.05958328,0.189542961,0.063474579,0.223081104,0.065590715,0.126414861,0.058675738,0.11801847,0.064367731,1.44796019,0.063562268,4.012906015,0.127256027,0.013307097,0.110925553,0.012054494,0.062484894,0.01754787,0.038892656,0.014815733,0.047256054,0.015771219,0.055502893,0.016309978,0.031487863,0.014616799,0.02934484,0.016066705,0.360499258,0.015860069
Chard_Ramsey_3,Chard,Ramsey,3,1995,22.4,7.5,3.26,1.46,13.83333333,82.66666667,0.98,14.11564626,0.508747735,0.053470733,0.444885099,0.048166196,0.250881326,0.070268278,0.156214751,0.05958328,0.189542961,0.063474579,0.223081104,0.065590715,0.126414861,0.058675738,0.11801847,0.064367731,1.44796019,0.063562268,4.012906015,0.127256027,0.013307097,0.110925553,0.012054494,0.062484894,0.01754787,0.038892656,0.014815733,0.047256054,0.015771219,0.055502893,0.016309978,0.031487863,0.014616799,0.02934484,0.016066705,0.360499258,0.015860069
Chard_Ramsey_3,Chard,Ramsey,3,1996,24,8,3.48,1.28,9.133333333,84.66666667,3.9,2.341880342,0.508747735,0.053470733,0.444885099,0.048166196,0.250881326,0.070268278,0.156214751,0.05958328,0.189542961,0.063474579,0.223081104,0.065590715,0.126414861,0.058675738,0.11801847,0.064367731,1.44796019,0.063562268,4.012906015,0.127256027,0.013307097,0.110925553,0.012054494,0.062484894,0.01754787,0.038892656,0.014815733,0.047256054,0.015771219,0.055502893,0.016309978,0.031487863,0.014616799,0.02934484,0.016066705,0.360499258,0.015860069
Chard_Ramsey_4,Chard,Ramsey,4,1995,22.4,8.6,3.3,1.49,11.63333333,52,0.88,13.21969697,0.634921161,0.053322197,0.339501399,0.047272073,0.150296986,0.053748926,0.141211428,0.051223406,0.188050576,0.053095081,0.132828361,0.045314565,0.099669321,0.039788511,0.08557845,0.056976836,1.238812634,0.118369642,3.529981555,0.179463095,0.015046525,0.096254083,0.013471982,0.042696374,0.015260413,0.040162743,0.014634501,0.053382164,0.015125699,0.037478136,0.012825433,0.028257765,0.011396406,0.024082596,0.016052593,0.350887382,0.033522109
Chard_Ramsey_4,Chard,Ramsey,4,1996,24.6,9.1,3.44,1.39,13.6,83.33333333,2.4,5.666666667,0.634921161,0.053322197,0.339501399,0.047272073,0.150296986,0.053748926,0.141211428,0.051223406,0.188050576,0.053095081,0.132828361,0.045314565,0.099669321,0.039788511,0.08557845,0.056976836,1.238812634,0.118369642,3.529981555,0.179463095,0.015046525,0.096254083,0.013471982,0.042696374,0.015260413,0.040162743,0.014634501,0.053382164,0.015125699,0.037478136,0.012825433,0.028257765,0.011396406,0.024082596,0.016052593,0.350887382,0.033522109
Chard_Ramsey_4,Chard,Ramsey,4,1997,23.6,11,3.33,1.78,17,80.33333333,1.41,12.05673759,0.634921161,0.053322197,0.339501399,0.047272073,0.150296986,0.053748926,0.141211428,0.051223406,0.188050576,0.053095081,0.132828361,0.045314565,0.099669321,0.039788511,0.08557845,0.056976836,1.238812634,0.118369642,3.529981555,0.179463095,0.015046525,0.096254083,0.013471982,0.042696374,0.015260413,0.040162743,0.014634501,0.053382164,0.015125699,0.037478136,0.012825433,0.028257765,0.011396406,0.024082596,0.016052593,0.350887382,0.033522109
Chard_Ramsey_4,Chard,Ramsey,4,1998,22.1,7.8,3.49,1.64,13.33333333,66.33333333,1.866666667,7.142857143,0.634921161,0.053322197,0.339501399,0.047272073,0.150296986,0.053748926,0.141211428,0.051223406,0.188050576,0.053095081,0.132828361,0.045314565,0.099669321,0.039788511,0.08557845,0.056976836,1.238812634,0.118369642,3.529981555,0.179463095,0.015046525,0.096254083,0.013471982,0.042696374,0.015260413,0.040162743,0.014634501,0.053382164,0.015125699,0.037478136,0.012825433,0.028257765,0.011396406,0.024082596,0.016052593,0.350887382,0.033522109
Chard_Ramsey_4,Chard,Ramsey,4,1999,23.2,10.3,3.43,1.58,15.66666667,84,1.7,9.215686275,0.634921161,0.053322197,0.339501399,0.047272073,0.150296986,0.053748926,0.141211428,0.051223406,0.188050576,0.053095081,0.132828361,0.045314565,0.099669321,0.039788511,0.08557845,0.056976836,1.238812634,0.118369642,3.529981555,0.179463095,0.015046525,0.096254083,0.013471982,0.042696374,0.015260413,0.040162743,0.014634501,0.053382164,0.015125699,0.037478136,0.012825433,0.028257765,0.011396406,0.024082596,0.016052593,0.350887382,0.033522109
Chard_Schwarzmann_1,Chard,Schwarzmann,1,1999,23.1,9.6,3.35,1.61,9.633333333,61.33333333,0.47,20.4964539,0.455996069,0.067323878,0.258928477,0.059806018,0.176979518,0.057801224,0.144600416,0.064616466,0.12276543,0.054374856,0.181274895,0.075814683,0.123230966,0.062665474,0.065079328,0.067173078,0.688906153,0.050028527,2.777365458,0.163913326,0.024351433,0.093654231,0.021542305,0.064082677,0.020902518,0.051974227,0.023270067,0.044213572,0.019618349,0.065349998,0.027359116,0.044667668,0.022630513,0.023370262,0.024052355,0.247016673,0.018030711
Chard_Schwarzmann_1,Chard,Schwarzmann,1,1996,25,7.9,3.41,1.2,10.33333333,70.33333333,1.366666667,7.56097561,0.455996069,0.067323878,0.258928477,0.059806018,0.176979518,0.057801224,0.144600416,0.064616466,0.12276543,0.054374856,0.181274895,0.075814683,0.123230966,0.062665474,0.065079328,0.067173078,0.688906153,0.050028527,2.777365458,0.163913326,0.024351433,0.093654231,0.021542305,0.064082677,0.020902518,0.051974227,0.023270067,0.044213572,0.019618349,0.065349998,0.027359116,0.044667668,0.022630513,0.023370262,0.024052355,0.247016673,0.018030711
Chard_Schwarzmann_1,Chard,Schwarzmann,1,1997,23.2,10.6,3.24,1.44,16.66666667,75,0.61,27.32240437,0.455996069,0.067323878,0.258928477,0.059806018,0.176979518,0.057801224,0.144600416,0.064616466,0.12276543,0.054374856,0.181274895,0.075814683,0.123230966,0.062665474,0.065079328,0.067173078,0.688906153,0.050028527,2.777365458,0.163913326,0.024351433,0.093654231,0.021542305,0.064082677,0.020902518,0.051974227,0.023270067,0.044213572,0.019618349,0.065349998,0.027359116,0.044667668,0.022630513,0.023370262,0.024052355,0.247016673,0.018030711
Chard_Schwarzmann_1,Chard,Schwarzmann,1,1998,24.2,7.3,3.59,1.53,7.7,48,1.006666667,7.649006623,0.455996069,0.067323878,0.258928477,0.059806018,0.176979518,0.057801224,0.144600416,0.064616466,0.12276543,0.054374856,0.181274895,0.075814683,0.123230966,0.062665474,0.065079328,0.067173078,0.688906153,0.050028527,2.777365458,0.163913326,0.024351433,0.093654231,0.021542305,0.064082677,0.020902518,0.051974227,0.023270067,0.044213572,0.019618349,0.065349998,0.027359116,0.044667668,0.022630513,0.023370262,0.024052355,0.247016673,0.018030711
Chard_Schwarzmann_1,Chard,Schwarzmann,1,1995,23,7.6,3.31,1.16,NA,NA,0.56,NA,0.455996069,0.067323878,0.258928477,0.059806018,0.176979518,0.057801224,0.144600416,0.064616466,0.12276543,0.054374856,0.181274895,0.075814683,0.123230966,0.062665474,0.065079328,0.067173078,0.688906153,0.050028527,2.777365458,0.163913326,0.024351433,0.093654231,0.021542305,0.064082677,0.020902518,0.051974227,0.023270067,0.044213572,0.019618349,0.065349998,0.027359116,0.044667668,0.022630513,0.023370262,0.024052355,0.247016673,0.018030711
Chard_Schwarzmann_2,Chard,Schwarzmann,2,1995,23.4,6.6,3.25,1.18,NA,NA,0.9,NA,0.507524727,0.050577928,0.370734495,0.054842674,0.217306366,0.05671887,0.1792477,0.055372058,0.168996967,0.058043672,0.121135734,0.061036129,0.09407439,0.052551486,0.034352637,0.040617695,0.731792683,0.051118687,2.9060449,0.175209026,0.017385572,0.127805204,0.018914532,0.075192128,0.019529018,0.061523423,0.019039719,0.057996742,0.019966588,0.041534762,0.021018808,0.032313948,0.018164004,0.011824999,0.014095115,0.250955886,0.017530524
