vine,scion,rootstock,row,block,slice,ring,width_cm
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,4,0.370519408
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,4,0.358473997
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,5,0.312133215
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,5,0.374548235
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,5,0.268921607
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,6,0.188279219
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,6,0.173826794
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,6,0.1534488
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,7,0.166664696
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,7,0.186137031
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,7,0.179480886
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,8,0.099498272
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,8,0.136123637
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,8,0.081422529
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,1,0.820528473
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,1,0.865388486
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,1,0.847684447
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,2,0.679418423
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,2,0.585221879
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,2,0.452514753
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,3,0.312436853
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,3,0.350524894
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,3,0.331111074
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,4,0.328726789
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,4,0.326811606
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,4,0.318265653
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,5,0.337393568
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,5,0.332616219
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,5,0.352089111
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,6,0.158143774
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,6,0.186407194
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,6,0.156260586
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,7,0.188525652
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,7,0.23177172
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,7,0.193437594
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,8,0.10259474
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,8,0.111822825
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,8,0.141235888
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,1,0.820073232
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,1,0.808757643
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,1,0.778661996
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,2,0.50113044
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,2,0.515820627
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,2,0.477337074
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,3,0.384840612
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,3,0.35589079
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,3,0.345697039
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,4,0.369675586
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,4,0.375252892
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,4,0.348042057
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,5,0.39681107
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,5,0.396976308
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,5,0.400470099
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,6,0.388688967
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,6,0.32099746
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,6,0.260049895
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,7,0.341160629
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,7,0.344197836
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,7,0.276999039
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,8,0.156794603
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,8,0.130010762
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,8,0.141622653
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,1,0.685654774
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,1,0.772736847
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,1,0.661185068
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,2,0.479457704
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,2,0.430785347
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,2,0.46040747
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,3,0.277747069
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,3,0.303237673
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,3,0.295129942
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,4,0.366741839
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,4,0.333292892
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,4,0.380043569
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,5,0.273353465
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,5,0.26052603
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,5,0.238900176
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,6,0.161136958
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,6,0.171053185
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,6,0.191983543
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,7,0.136134685
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,7,0.179324597
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,7,0.18352221
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,8,0.101337981
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,8,0.144967445
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,8,0.136790222
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,1,0.345145274
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,1,0.343711984
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,1,0.358206491
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,2,0.275075899
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,2,0.364498565
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,2,0.225244775
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,3,0.312212021
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,3,0.281133539
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,3,0.349597657
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,4,0.245412357
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,4,0.321484637
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,4,0.199479061
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,5,0.275176197
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,5,0.361925832
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,5,0.171136829
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,6,0.195842731
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,6,0.166496603
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,6,0.113463377
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,7,0.259164412
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,7,0.278494305
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,7,0.213294707
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,8,0.123236797
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,8,0.156133139
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,8,0.117536186
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,1,0.825009729
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,1,0.984248858
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,1,0.882746832
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,2,0.218504945
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,2,0.265409114
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,2,0.226917782
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,3,0.205087198
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,3,0.179867976
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,3,0.226591308
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,4,0.219564744
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,4,0.288619034
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,4,0.194361357
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,5,0.224475121
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,5,0.291563972
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,5,0.272092442
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,6,0.264010242
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,6,0.259390788
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,6,0.26604249
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,7,0.321231221
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,7,0.22949188
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,7,0.310029251
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,8,0.148027705
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,8,0.144682868
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,8,0.156683627
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,1,0.690662427
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,1,0.59561193
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,1,0.620563998
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,2,0.203103979
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,2,0.181916621
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,2,0.322896884
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,3,0.298521498
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,3,0.236431142
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,3,0.330966882
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,4,0.272644248
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,4,0.274926752
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,4,0.356369394
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,5,0.290044453
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,5,0.288065574
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,5,0.303011725
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,6,0.168100471
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,6,0.191617983
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,6,0.153776466
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,7,0.1811307
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,7,0.193883299
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,7,0.208001276
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,8,0.078753908
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,8,0.091136772
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,8,0.097385784
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,1,0.768006682
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,1,0.788999672
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,1,0.930326588
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,2,0.392170012
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,2,0.42489684
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,2,0.537289856
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,3,0.221698862
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,3,0.293514209
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,3,0.276577355
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,4,0.213590723
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,4,0.248065881
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,4,0.216543205
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,5,0.226308867
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,5,0.273108354
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,5,0.206826422
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,6,0.14910426
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,6,0.233537454
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,6,0.132336151
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,7,0.106637299
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,7,0.105756734
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,7,0.125709926
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,8,0.136449189
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,8,0.182020766
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,8,0.204995117
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,1,1.035556196
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,1,0.989490124
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,1,1.097978651
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,2,0.519870022
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,2,0.443226482
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,2,0.442930581
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,3,0.244253187
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,3,0.239480369
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,3,0.274605358
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,4,0.292428732
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,4,0.276791448
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,4,0.247003529
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,5,0.312356761
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,5,0.287235319
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,5,0.298597642
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,6,0.165959701
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,6,0.157688339
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,6,0.174819543
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,7,0.157101232
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,7,0.153042666
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,7,0.124587625
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,8,0.2391835
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,8,0.26095749
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,8,0.254831439
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,1,0.938539092
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,1,0.761422714
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,1,0.747008492
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,2,0.311313286
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,2,0.35878315
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,2,0.377028249
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,3,0.244159176
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,3,0.241904136
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,3,0.244176379
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,4,0.263376659
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,4,0.221817626
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,4,0.219599698
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,5,0.261570053
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,5,0.265286097
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,5,0.257337755
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,6,0.332421077
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,6,0.358034122
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,6,0.347294199
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,7,0.175632611
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,7,0.175165201
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,7,0.18324333
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,8,0.150688257
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,8,0.163038743
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,8,0.154572616
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,1,0.908480052
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,1,0.812761154
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,1,0.879995776
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,2,0.413315913
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,2,0.391946212
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,2,0.394327171
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,3,0.328058646
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,3,0.302637925
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,3,0.304001904
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,4,0.290615699
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,4,0.306859089
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,4,0.262775911
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,5,0.21362381
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,5,0.252297381
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,5,0.243096261
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,6,0.239458782
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,6,0.259988478
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,6,0.268656261
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,7,0.184128932
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,7,0.19615008
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,7,0.189038128
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,8,0.14484213
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,8,0.13206213
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,8,0.144981299
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,1,0.716020884
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,1,0.739435388
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,1,0.638985087
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,2,0.346347344
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,2,0.355335872
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,2,0.251606192
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,3,0.183448229
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,3,0.202112034
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,3,0.113254135
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,4,0.155801099
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,4,0.149101704
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,4,0.111468898
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,5,0.188416185
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,5,0.193727207
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,5,0.177981516
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,6,0.193455416
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,6,0.221563597
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,6,0.225826369
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,7,0.151487131
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,7,0.133767117
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,7,0.124445058
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,8,0.122295857
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,8,0.113440305
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,8,0.110264022
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,1,0.690587714
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,1,0.610695934
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,1,0.834620733
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,2,0.310124467
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,2,0.445541179
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,2,0.414361261
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,3,0.13043042
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,3,0.232077596
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,3,0.219076032
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,4,0.163000861
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,4,0.220645751
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,4,0.187589134
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,5,0.193175905
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,5,0.192548759
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,5,0.258329575
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,6,0.161469547
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,6,0.167103105
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,6,0.211855606
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,7,0.130413849
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,7,0.111540458
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,7,0.162474708
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,8,0.088914343
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,8,0.124209319
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,8,0.121183022
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,1,0.632957969
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,1,0.50925971
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,1,0.499568647
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,2,0.395373718
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,2,0.405829802
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,2,0.371019126
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,3,0.30429347
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,3,0.286773262
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,3,0.239965744
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,4,0.298548495
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,4,0.230909339
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,4,0.217732686
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,5,0.261651939
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,5,0.242472117
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,5,0.234294242
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,6,0.249689373
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,6,0.231845938
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,6,0.224020519
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,7,0.121273327
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,7,0.177395579
